Id,Weekly_Sales
31_59_2013-03-01,207.1272
31_59_2013-03-08,255.8230000000003
31_59_2013-03-15,248.34640000000044
31_59_2013-03-22,186.68960000000018
31_59_2013-03-29,201.36950000000004
31_59_2013-04-05,173.22099999999998
31_59_2013-04-12,182.38110000000012
31_59_2013-04-19,183.26049999999992
31_59_2013-04-26,190.51119999999977
31_59_2013-05-03,184.90139999999977
31_59_2013-05-10,166.52020000000027
31_59_2013-05-17,151.50540000000024
31_59_2013-05-24,206.14080000000013
31_59_2013-05-31,238.7333000000002
31_59_2013-06-07,293.65630000000044
31_59_2013-06-14,260.71510000000023
31_59_2013-06-21,275.61600000000044
31_59_2013-06-28,277.98330000000044
31_59_2013-07-05,241.65250000000043
31_59_2013-07-12,230.37300000000036
31_59_2013-07-19,247.45710000000014
31_59_2013-07-26,202.6729000000001
31_60_2012-11-02,330.44599999999986
31_60_2012-11-09,326.12399999999985
31_60_2012-11-16,325.268
31_60_2012-11-23,238.41799999999975
31_60_2012-11-30,339.2279999999997
31_60_2012-12-07,466.2239999999993
31_60_2012-12-14,668.9760000000001
31_60_2012-12-21,616.7040000000006
31_60_2012-12-28,218.32800000000003
31_60_2013-01-04,300.60000000000025
31_60_2013-01-11,180.8599999999998
31_60_2013-01-18,236.11799999999985
31_60_2013-01-25,361.25599999999963
31_60_2013-02-01,342.6337999999999
31_60_2013-02-08,362.9319999999996
31_60_2013-02-15,297.7359999999999
31_60_2013-02-22,274.30399999999986
31_60_2013-03-01,270.6919999999999
31_60_2013-03-08,295.2860000000001
31_60_2013-03-15,243.39400000000006
31_60_2013-03-22,225.59
31_60_2013-03-29,236.222
31_60_2013-04-05,249.22999999999996
31_60_2013-04-12,279.466
31_60_2013-04-19,285.88599999999974
31_60_2013-04-26,301.49999999999994
31_60_2013-05-03,327.57799999999986
31_60_2013-05-10,372.538
31_60_2013-05-17,227.47799999999998
31_60_2013-05-24,229.72799999999998
31_60_2013-05-31,230.31999999999996
31_60_2013-06-07,226.526
31_60_2013-06-14,219.27999999999997
31_60_2013-06-21,262.08200000000005
31_60_2013-06-28,259.20599999999996
31_60_2013-07-05,257.94599999999997
31_60_2013-07-12,225.44200000000004
31_60_2013-07-19,228.28400000000002
31_60_2013-07-26,207.916
31_67_2012-11-02,5209.974099999992
31_67_2012-11-09,5788.267599999996
31_67_2012-11-16,6155.970399999998
31_67_2012-11-23,5842.689600000009
31_67_2012-11-30,5838.367000000006
31_67_2012-12-07,8533.67669999999
31_67_2012-12-14,13595.125999999987
31_67_2012-12-21,18634.73439999999
31_67_2012-12-28,9086.263899999985
31_67_2013-01-04,5029.467000000006
31_67_2013-01-11,4452.994800000006
31_67_2013-01-18,4659.484900000008
31_67_2013-01-25,4625.266699999997
31_67_2013-02-01,6711.324299999997
31_67_2013-02-08,11107.58600000001
31_67_2013-02-15,18267.83450000003
31_67_2013-02-22,4953.432199999995
31_67_2013-03-01,4819.417499999996
31_67_2013-03-08,4844.739199999993
31_67_2013-03-15,4998.586599999994
31_67_2013-03-22,4765.655100000001
31_67_2013-03-29,4917.345700000002
31_67_2013-04-05,5712.496599999993
31_67_2013-04-12,5168.190499999994
31_67_2013-04-19,5195.091599999994
31_67_2013-04-26,6833.169299999992
31_67_2013-05-03,13436.912200000012
31_67_2013-05-10,14933.089400000012
31_67_2013-05-17,13118.82790000001
31_67_2013-05-24,7593.406299999997
31_67_2013-05-31,6837.888200000008
31_67_2013-06-07,7005.831400000006
31_67_2013-06-14,9450.842799999991
31_67_2013-06-21,8813.947999999986
31_67_2013-06-28,4735.931700000005
31_67_2013-07-05,4523.204499999996
31_67_2013-07-12,4799.652500000006
31_67_2013-07-19,4928.88190000001
31_67_2013-07-26,4823.1992
31_71_2012-11-02,4112.9302
31_71_2012-11-09,4381.229299999999
31_71_2012-11-16,4205.822699999997
31_71_2012-11-23,9494.33919999999
31_71_2012-11-30,4271.528799999997
31_71_2012-12-07,4722.498399999996
31_71_2012-12-14,5995.256699999999
31_71_2012-12-21,8061.34200000001
31_71_2012-12-28,5880.4375999999975
31_71_2013-01-04,4401.3274
31_71_2013-01-11,4251.884199999998
31_71_2013-01-18,5048.5376000000015
31_71_2013-01-25,4318.535699999999
31_71_2013-02-01,6229.959500000003
31_71_2013-02-08,6736.789900000001
31_71_2013-02-15,6811.812000000003
31_71_2013-02-22,6720.535800000005
31_71_2013-03-01,6523.610500000002
31_71_2013-03-08,6284.323000000003
31_71_2013-03-15,6398.1331000000055
31_71_2013-03-22,5725.712700000004
31_71_2013-03-29,5556.852700000001
31_71_2013-04-05,5046.521600000004
31_71_2013-04-12,5258.194200000005
31_71_2013-04-19,4539.632300000007
31_71_2013-04-26,4217.843700000004
31_71_2013-05-03,4508.288000000002
31_71_2013-05-10,3926.0030999999976
31_71_2013-05-17,4258.062799999998
31_71_2013-05-24,4373.461599999996
31_71_2013-05-31,4906.339500000004
31_71_2013-06-07,4372.090800000006
31_71_2013-06-14,4881.770399999994
31_71_2013-06-21,4174.749799999991
31_71_2013-06-28,5125.179899999997
31_71_2013-07-05,5275.647700000001
31_71_2013-07-12,5307.152900000003
31_71_2013-07-19,6133.692999999994
31_71_2013-07-26,5280.6619999999975
31_72_2012-11-02,48566.21199999995
31_72_2012-11-09,53074.692400000014
31_72_2012-11-16,45324.68870000002
31_72_2012-11-23,250071.53989999995
31_72_2012-11-30,54042.28689999999
31_72_2012-12-07,51133.03579999996
31_72_2012-12-14,59115.544199999975
31_72_2012-12-21,103572.24179999996
31_72_2012-12-28,57143.31890000005
31_72_2013-01-04,37643.86500000001
31_72_2013-01-11,34771.37729999997
31_72_2013-01-18,44248.71940000005
31_72_2013-01-25,41004.99780000005
31_72_2013-02-01,72630.36469999999
31_72_2013-02-08,73491.19219999989
31_72_2013-02-15,68188.87020000006
31_72_2013-02-22,54190.599999999955
31_72_2013-03-01,55719.52249999999
31_72_2013-03-08,48893.54100000003
31_72_2013-03-15,47523.0041
31_72_2013-03-22,39475.86760000003
31_72_2013-03-29,44786.409700000055
31_72_2013-04-05,41466.069800000085
31_72_2013-04-12,37454.49180000009
31_72_2013-04-19,37928.62320000008
31_72_2013-04-26,34246.45069999998
31_72_2013-05-03,38497.917099999955
31_72_2013-05-10,38677.08849999996
31_72_2013-05-17,35650.60259999996
31_72_2013-05-24,35700.228399999985
31_72_2013-05-31,35397.89789999994
31_72_2013-06-07,36810.92779999998
31_72_2013-06-14,36801.05919999997
31_72_2013-06-21,38372.40950000003
31_72_2013-06-28,34688.3588
31_72_2013-07-05,36089.250200000046
31_72_2013-07-12,34955.41749999998
31_72_2013-07-19,36934.93990000002
31_72_2013-07-26,35281.18860000001
31_74_2012-11-02,13367.490400000008
31_74_2012-11-09,13247.208799999999
31_74_2012-11-16,12471.25110000001
31_74_2012-11-23,22265.2985
31_74_2012-11-30,12078.549799999997
31_74_2012-12-07,12551.892199999987
31_74_2012-12-14,12629.682099999998
31_74_2012-12-21,15792.995899999998
31_74_2012-12-28,15207.483400000012
31_74_2013-01-04,17105.30270000002
31_74_2013-01-11,13413.281700000001
31_74_2013-01-18,14026.034299999994
31_74_2013-01-25,13534.69669999999
31_74_2013-02-01,15945.386399999981
31_74_2013-02-08,20177.766899999977
31_74_2013-02-15,20246.602499999983
31_74_2013-02-22,18329.475600000016
31_74_2013-03-01,18367.78180000002
31_74_2013-03-08,17468.49540000001
31_74_2013-03-15,18149.070999999985
31_74_2013-03-22,16244.418800000009
31_74_2013-03-29,15410.751600000025
31_74_2013-04-05,15181.10690000002
31_74_2013-04-12,14618.078999999992
31_74_2013-04-19,14621.537200000004
31_74_2013-04-26,13489.245800000002
31_74_2013-05-03,13755.731400000004
31_74_2013-05-10,13821.658800000008
31_74_2013-05-17,15285.8473
31_74_2013-05-24,15913.005699999987
31_74_2013-05-31,15620.144599999998
31_74_2013-06-07,15399.345200000016
31_74_2013-06-14,14304.36390000002
31_74_2013-06-21,14423.090999999982
31_74_2013-06-28,14752.993599999982
31_74_2013-07-05,15722.737200000007
31_74_2013-07-12,14322.249199999997
31_74_2013-07-19,14950.862999999988
31_74_2013-07-26,14743.279499999988
31_78_2013-01-25,1.7992000000000001
31_78_2013-04-12,-1.2988
31_79_2012-11-02,40859.48939999999
31_79_2012-11-09,36535.29650000001
31_79_2012-11-16,34466.573000000004
31_79_2012-11-23,33114.46800000001
31_79_2012-11-30,37272.46780000003
31_79_2012-12-07,37091.48610000002
31_79_2012-12-14,35550.7945
31_79_2012-12-21,35636.643500000064
31_79_2012-12-28,29914.781700000036
31_79_2013-01-04,43490.98239999995
31_79_2013-01-11,34076.70299999997
31_79_2013-01-18,33263.2193
31_79_2013-01-25,32227.657200000012
31_79_2013-02-01,45563.13490000007
31_79_2013-02-08,41343.11840000004
31_79_2013-02-15,39101.06929999997
31_79_2013-02-22,36911.91830000002
31_79_2013-03-01,43685.53480000003
31_79_2013-03-08,40408.894
31_79_2013-03-15,36595.267100000005
31_79_2013-03-22,35167.697400000005
31_79_2013-03-29,34374.973099999974
31_79_2013-04-05,37928.04129999996
31_79_2013-04-12,35946.594099999995
31_79_2013-04-19,35232.92659999999
31_79_2013-04-26,34957.84660000002
31_79_2013-05-03,46598.68820000002
31_79_2013-05-10,35512.01730000006
31_79_2013-05-17,34977.932000000066
31_79_2013-05-24,34623.09580000004
31_79_2013-05-31,39970.35689999996
31_79_2013-06-07,41448.96860000002
31_79_2013-06-14,36287.347500000025
31_79_2013-06-21,36187.49810000003
31_79_2013-06-28,33630.37390000001
31_79_2013-07-05,36130.09840000001
31_79_2013-07-12,33848.02489999995
31_79_2013-07-19,32571.684599999982
31_79_2013-07-26,31305.659099999983
31_80_2012-11-02,19168.66560000002
31_80_2012-11-09,18909.93010000001
31_80_2012-11-16,18455.76710000001
31_80_2012-11-23,18322.77260000001
31_80_2012-11-30,17616.513400000025
31_80_2012-12-07,19382.418800000003
31_80_2012-12-14,19813.179399999986
31_80_2012-12-21,21148.78239999997
31_80_2012-12-28,15969.836800000016
31_80_2013-01-04,20203.917700000027
31_80_2013-01-11,20437.337399999997
31_80_2013-01-18,19444.596599999986
31_80_2013-01-25,18706.317099999997
31_80_2013-02-01,19477.847100000003
31_80_2013-02-08,20264.736200000014
31_80_2013-02-15,18962.442600000006
31_80_2013-02-22,18533.31989999999
31_80_2013-03-01,18480.19169999998
31_80_2013-03-08,19582.262900000027
31_80_2013-03-15,18755.80760000001
31_80_2013-03-22,18527.42900000001
31_80_2013-03-29,18590.883
31_80_2013-04-05,19846.231600000003
31_80_2013-04-12,20100.730399999997
31_80_2013-04-19,19479.957699999974
31_80_2013-04-26,19310.07169999998
31_80_2013-05-03,19278.710000000025
31_80_2013-05-10,19250.18270000002
31_80_2013-05-17,19111.11670000002
31_80_2013-05-24,18452.052700000004
31_80_2013-05-31,18398.23509999999
31_80_2013-06-07,18891.115499999985
31_80_2013-06-14,19093.501600000018
31_80_2013-06-21,18941.139400000015
31_80_2013-06-28,18840.478600000017
31_80_2013-07-05,19446.251100000023
31_80_2013-07-12,19972.54629999999
31_80_2013-07-19,19834.94279999999
31_80_2013-07-26,19047.27850000002
31_81_2012-11-02,25472.0481
31_81_2012-11-09,25845.522599999993
31_81_2012-11-16,26075.039999999983
31_81_2012-11-23,26407.651299999965
31_81_2012-11-30,25733.650999999983
31_81_2012-12-07,26072.19469999997
31_81_2012-12-14,26039.752799999955
31_81_2012-12-21,26284.608999999982
31_81_2012-12-28,20360.305000000008
31_81_2013-01-04,27513.65199999998
31_81_2013-01-11,28043.842399999983
31_81_2013-01-18,27846.775399999988
31_81_2013-01-25,26959.95640000001
31_81_2013-02-01,28982.289900000007
31_81_2013-02-08,28679.11130000002
31_81_2013-02-15,26268.7674
31_81_2013-02-22,25383.59389999998
31_81_2013-03-01,25375.272600000022
31_81_2013-03-08,25749.335100000015
31_81_2013-03-15,26770.69540000002
31_81_2013-03-22,25741.843400000023
31_81_2013-03-29,24768.420000000006
31_81_2013-04-05,24787.158
31_81_2013-04-12,25827.149999999976
31_81_2013-04-19,25916.593799999984
31_81_2013-04-26,25375.030600000042
31_81_2013-05-03,26015.606700000008
31_81_2013-05-10,26807.0449
31_81_2013-05-17,26984.494000000013
31_81_2013-05-24,26285.439199999993
31_81_2013-05-31,26663.796799999982
31_81_2013-06-07,27105.462900000006
31_81_2013-06-14,27174.01700000002
31_81_2013-06-21,26076.32520000001
31_81_2013-06-28,25432.307500000017
31_81_2013-07-05,26756.36580000004
31_81_2013-07-12,26258.079900000015
31_81_2013-07-19,25447.267400000033
31_81_2013-07-26,24208.843600000033
31_82_2012-11-02,20421.612399999995
31_82_2012-11-09,20511.044999999995
31_82_2012-11-16,20202.946999999996
31_82_2012-11-23,20489.530600000016
31_82_2012-11-30,20026.539600000015
31_82_2012-12-07,24270.826300000026
31_82_2012-12-14,39035.050199999976
31_82_2012-12-21,65543.33789999991
31_82_2012-12-28,28542.41820000001
31_82_2013-01-04,18774.537099999994
31_82_2013-01-11,18262.41219999999
31_82_2013-01-18,18677.640799999976
31_82_2013-01-25,18488.261700000003
31_82_2013-02-01,19446.74399999999
31_82_2013-02-08,21712.377500000024
31_82_2013-02-15,22536.309699999998
31_82_2013-02-22,18706.232899999985
31_82_2013-03-01,19788.631900000015
31_82_2013-03-08,19788.68410000001
31_82_2013-03-15,21155.2834
31_82_2013-03-22,21565.9813
31_82_2013-03-29,21983.69900000002
31_82_2013-04-05,21766.385399999996
31_82_2013-04-12,20880.742900000005
31_82_2013-04-19,19759.166600000022
31_82_2013-04-26,18982.894100000016
31_82_2013-05-03,19784.294700000017
31_82_2013-05-10,21218.348600000016
31_82_2013-05-17,22484.24520000002
31_82_2013-05-24,21873.734700000026
31_82_2013-05-31,21725.03110000001
31_82_2013-06-07,20513.69330000003
31_82_2013-06-14,19450.801099999993
31_82_2013-06-21,18805.59449999999
31_82_2013-06-28,18155.153100000007
31_82_2013-07-05,19162.06699999999
31_82_2013-07-12,17736.742399999966
31_82_2013-07-19,18436.816399999967
31_82_2013-07-26,17948.95109999999
31_83_2012-11-02,7520.294699999998
31_83_2012-11-09,8222.737199999996
31_83_2012-11-16,7879.817600000002
31_83_2012-11-23,7237.248400000006
31_83_2012-11-30,6936.605800000002
31_83_2012-12-07,7933.500200000007
31_83_2012-12-14,7986.949700000001
31_83_2012-12-21,8361.950200000007
31_83_2012-12-28,7072.041500000003
31_83_2013-01-04,9810.8438
31_83_2013-01-11,9890.034300000007
31_83_2013-01-18,9221.797599999998
31_83_2013-01-25,8123.834599999989
31_83_2013-02-01,8685.815899999992
31_83_2013-02-08,9738.370700000007
31_83_2013-02-15,9713.91500000001
31_83_2013-02-22,9599.1544
31_83_2013-03-01,9346.72339999999
31_83_2013-03-08,9956.336899999991
31_83_2013-03-15,9971.481399999991
31_83_2013-03-22,8264.414499999986
31_83_2013-03-29,7497.163199999989
31_83_2013-04-05,10159.86980000001
31_83_2013-04-12,10472.373600000014
31_83_2013-04-19,9492.464100000014
31_83_2013-04-26,8356.028100000014
31_83_2013-05-03,8466.09680000002
31_83_2013-05-10,9575.033800000012
31_83_2013-05-17,9539.375000000015
31_83_2013-05-24,8736.808500000008
31_83_2013-05-31,8153.045299999998
31_83_2013-06-07,8627.70639999999
31_83_2013-06-14,9869.940099999989
31_83_2013-06-21,9852.331900000001
31_83_2013-06-28,9746.586600000004
31_83_2013-07-05,9476.775700000004
31_83_2013-07-12,10040.208799999991
31_83_2013-07-19,9477.184499999992
31_83_2013-07-26,8334.98650000001
31_85_2012-11-02,1167.7846
31_85_2012-11-09,1183.5267
31_85_2012-11-16,1178.5045999999998
31_85_2012-11-23,1077.4180999999992
31_85_2012-11-30,1342.7362999999996
31_85_2012-12-07,2417.4007000000015
31_85_2012-12-14,2694.6706000000017
31_85_2012-12-21,3466.4544
31_85_2012-12-28,1559.9514999999985
31_85_2013-01-04,1303.910899999999
31_85_2013-01-11,1291.372699999999
31_85_2013-01-18,1176.1993000000007
31_85_2013-01-25,1388.8478000000005
31_85_2013-02-01,899.000900000001
31_85_2013-02-08,1032.2331000000006
31_85_2013-02-15,1031.208400000001
31_85_2013-02-22,895.0628000000004
31_85_2013-03-01,1082.7239999999993
31_85_2013-03-08,991.8214000000002
31_85_2013-03-15,1035.8679999999988
31_85_2013-03-22,1043.2145999999993
31_85_2013-03-29,1038.4403999999986
31_85_2013-04-05,996.3067999999992
31_85_2013-04-12,964.6106000000005
31_85_2013-04-19,883.8299
31_85_2013-04-26,1125.5598000000016
31_85_2013-05-03,1321.0951000000005
31_85_2013-05-10,1387.0263999999997
31_85_2013-05-17,1248.1774999999986
31_85_2013-05-24,1263.2586999999999
31_85_2013-05-31,1377.709900000001
31_85_2013-06-07,1302.494099999999
31_85_2013-06-14,1543.3335000000018
31_85_2013-06-21,1575.2364000000023
31_85_2013-06-28,1198.3376000000019
31_85_2013-07-05,1222.6870000000008
31_85_2013-07-12,1245.1382999999985
31_85_2013-07-19,987.1526999999996
31_85_2013-07-26,941.6530999999995
31_87_2012-11-02,11250.77790000001
31_87_2012-11-09,11233.793500000007
31_87_2012-11-16,11235.534500000003
31_87_2012-11-23,11347.361200000008
31_87_2012-11-30,11427.008500000005
31_87_2012-12-07,11278.878100000005
31_87_2012-12-14,11322.711500000009
31_87_2012-12-21,11904.790900000005
31_87_2012-12-28,11369.567700000005
31_87_2013-01-04,8557.917200000005
31_87_2013-01-11,8343.251600000005
31_87_2013-01-18,7879.650899999996
31_87_2013-01-25,7624.764900000001
31_87_2013-02-01,8585.131199999985
31_87_2013-02-08,9184.511799999987
31_87_2013-02-15,8853.891299999994
31_87_2013-02-22,9351.696200000011
31_87_2013-03-01,10248.285200000002
31_87_2013-03-08,9856.790500000008
31_87_2013-03-15,10743.015900000008
31_87_2013-03-22,8389.104600000002
31_87_2013-03-29,8148.6578999999965
31_87_2013-04-05,8055.803200000003
31_87_2013-04-12,8917.240999999998
31_87_2013-04-19,9110.722799999996
31_87_2013-04-26,9027.090000000011
31_87_2013-05-03,9563.402200000015
31_87_2013-05-10,9621.702499999994
31_87_2013-05-17,9591.894499999993
31_87_2013-05-24,8651.221899999986
31_87_2013-05-31,8695.756699999987
31_87_2013-06-07,9768.143299999989
31_87_2013-06-14,10673.192999999987
31_87_2013-06-21,10565.384699999988
31_87_2013-06-28,9962.071200000002
31_87_2013-07-05,9928.556800000006
31_87_2013-07-12,9863.962099999993
31_87_2013-07-19,9796.091300000011
31_87_2013-07-26,8955.234400000014
31_90_2012-11-02,87212.2840000001
31_90_2012-11-09,92004.29410000013
31_90_2012-11-16,95607.48000000013
31_90_2012-11-23,101674.54200000004
31_90_2012-11-30,98683.3698
31_90_2012-12-07,97436.38149999999
31_90_2012-12-14,96747.5257
31_90_2012-12-21,99463.01550000017
31_90_2012-12-28,91112.8206
31_90_2013-01-04,94000.26090000002
31_90_2013-01-11,96494.63649999998
31_90_2013-01-18,94401.31700000005
31_90_2013-01-25,91654.8207
31_90_2013-02-01,92007.7307999999
31_90_2013-02-08,93222.29679999994
31_90_2013-02-15,92295.60959999995
31_90_2013-02-22,89271.10090000008
31_90_2013-03-01,89060.70200000018
31_90_2013-03-08,90543.87000000017
31_90_2013-03-15,92981.37869999997
31_90_2013-03-22,88783.70859999993
31_90_2013-03-29,88781.3607999999
31_90_2013-04-05,92338.90829999998
31_90_2013-04-12,90702.9679
31_90_2013-04-19,90028.04330000008
31_90_2013-04-26,86346.65180000005
31_90_2013-05-03,87795.52089999993
31_90_2013-05-10,90020.44779999994
31_90_2013-05-17,89576.18029999998
31_90_2013-05-24,86877.25359999988
31_90_2013-05-31,87268.5177999999
31_90_2013-06-07,91298.99009999988
31_90_2013-06-14,91876.58109999995
31_90_2013-06-21,88627.69899999995
31_90_2013-06-28,85399.69569999995
31_90_2013-07-05,87395.5702
31_90_2013-07-12,89630.24520000003
31_90_2013-07-19,89433.46479999997
31_90_2013-07-26,85577.94679999985
31_91_2012-11-02,65186.3534
31_91_2012-11-09,66694.25820000001
31_91_2012-11-16,67946.79120000004
31_91_2012-11-23,66729.82960000001
31_91_2012-11-30,63766.327199999985
31_91_2012-12-07,67311.61950000007
31_91_2012-12-14,70121.45500000002
31_91_2012-12-21,67795.11719999996
31_91_2012-12-28,56156.13470000006
31_91_2013-01-04,73179.99620000008
31_91_2013-01-11,77070.35590000008
31_91_2013-01-18,74700.46440000004
31_91_2013-01-25,66792.12809999997
31_91_2013-02-01,72931.64570000004
31_91_2013-02-08,76848.37310000011
31_91_2013-02-15,69213.11780000011
31_91_2013-02-22,68044.38550000012
31_91_2013-03-01,68365.97410000014
31_91_2013-03-08,73273.69170000007
31_91_2013-03-15,72771.15340000008
31_91_2013-03-22,68321.1230000001
31_91_2013-03-29,65730.86290000011
31_91_2013-04-05,72165.29920000005
31_91_2013-04-12,73550.75170000002
31_91_2013-04-19,71637.81929999992
31_91_2013-04-26,70641.34359999989
31_91_2013-05-03,68086.4034999999
31_91_2013-05-10,71013.3745999999
31_91_2013-05-17,72303.36490000002
31_91_2013-05-24,67154.20040000012
31_91_2013-05-31,64226.05680000008
31_91_2013-06-07,72206.52369999996
31_91_2013-06-14,75331.01649999988
31_91_2013-06-21,70307.53039999993
31_91_2013-06-28,69983.80669999991
31_91_2013-07-05,72800.5601
31_91_2013-07-12,73369.25960000003
31_91_2013-07-19,73295.01869999999
31_91_2013-07-26,69640.0492999999
31_92_2012-11-02,131891.67010000002
31_92_2012-11-09,140341.9042000001
31_92_2012-11-16,148013.72749999995
31_92_2012-11-23,148866.2050999998
31_92_2012-11-30,131891.94279999982
31_92_2012-12-07,147088.30739999976
31_92_2012-12-14,152699.8322000002
31_92_2012-12-21,160771.45580000035
31_92_2012-12-28,125631.62680000006
31_92_2013-01-04,141626.75180000023
31_92_2013-01-11,147281.8829000002
31_92_2013-01-18,141669.08260000008
31_92_2013-01-25,130001.7269
31_92_2013-02-01,139151.36539999998
31_92_2013-02-08,143578.74500000014
31_92_2013-02-15,139658.90800000005
31_92_2013-02-22,136396.0063000001
31_92_2013-03-01,135130.43660000004
31_92_2013-03-08,137466.34260000003
31_92_2013-03-15,139773.04289999983
31_92_2013-03-22,127619.2921999999
31_92_2013-03-29,126239.14779999993
31_92_2013-04-05,133353.35200000004
31_92_2013-04-12,132233.35000000003
31_92_2013-04-19,128962.86749999996
31_92_2013-04-26,119807.67730000018
31_92_2013-05-03,122781.18780000017
31_92_2013-05-10,130246.11390000023
31_92_2013-05-17,130802.98480000022
31_92_2013-05-24,124000.39189999999
31_92_2013-05-31,120660.96579999989
31_92_2013-06-07,129952.0480999999
31_92_2013-06-14,134826.3242999999
31_92_2013-06-21,130028.18779999983
31_92_2013-06-28,122676.66189999986
31_92_2013-07-05,126530.65559999998
31_92_2013-07-12,132091.56330000007
31_92_2013-07-19,127616.1346
31_92_2013-07-26,120957.91399999989
31_93_2012-11-02,58784.81140000008
31_93_2012-11-09,63506.70780000006
31_93_2012-11-16,63961.72830000002
31_93_2012-11-23,71663.64990000008
31_93_2012-11-30,56866.8665
31_93_2012-12-07,64025.05609999999
31_93_2012-12-14,63957.497599999944
31_93_2012-12-21,63457.13189999994
31_93_2012-12-28,58888.313099999956
31_93_2013-01-04,64665.81940000005
31_93_2013-01-11,66272.97809999993
31_93_2013-01-18,61513.326899999964
31_93_2013-01-25,54803.203299999965
31_93_2013-02-01,59010.76499999997
31_93_2013-02-08,62043.07780000005
31_93_2013-02-15,58349.64159999998
31_93_2013-02-22,57185.8906
31_93_2013-03-01,56956.555099999976
31_93_2013-03-08,59951.3318999999
31_93_2013-03-15,61208.9099
31_93_2013-03-22,55687.542699999976
31_93_2013-03-29,55038.44479999996
31_93_2013-04-05,61026.91769999992
31_93_2013-04-12,62561.55179999999
31_93_2013-04-19,60257.946999999935
31_93_2013-04-26,55196.51479999991
31_93_2013-05-03,57316.266
31_93_2013-05-10,62621.64629999997
31_93_2013-05-17,62606.3406
31_93_2013-05-24,59722.77089999993
31_93_2013-05-31,63062.193000000036
31_93_2013-06-07,64355.435000000056
31_93_2013-06-14,63692.31400000007
31_93_2013-06-21,61423.96170000011
31_93_2013-06-28,61072.30330000007
31_93_2013-07-05,72247.73779999999
31_93_2013-07-12,67299.73499999999
31_93_2013-07-19,59992.270899999945
31_93_2013-07-26,55614.590799999925
31_94_2012-11-02,64451.0478
31_94_2012-11-09,64589.39529999995
31_94_2012-11-16,64447.93159999997
31_94_2012-11-23,70454.46640000008
31_94_2012-11-30,59817.70490000002
31_94_2012-12-07,61061.4609
31_94_2012-12-14,62069.81930000005
31_94_2012-12-21,65981.05069999996
31_94_2012-12-28,58207.79020000003
31_94_2013-01-04,67362.80229999994
31_94_2013-01-11,69090.11650000006
31_94_2013-01-18,68137.54130000003
31_94_2013-01-25,64411.16400000003
31_94_2013-02-01,64586.11229999999
31_94_2013-02-08,64897.29129999993
31_94_2013-02-15,71622.05739999999
31_94_2013-02-22,64499.72670000009
31_94_2013-03-01,63443.08860000005
31_94_2013-03-08,66423.52659999997
31_94_2013-03-15,68730.19650000006
31_94_2013-03-22,66457.36060000001
31_94_2013-03-29,66764.3333
31_94_2013-04-05,69972.07639999996
31_94_2013-04-12,70107.83969999997
31_94_2013-04-19,68657.27990000001
31_94_2013-04-26,68103.18520000007
31_94_2013-05-03,70002.30859999995
31_94_2013-05-10,76332.50190000005
31_94_2013-05-17,81757.37080000006
31_94_2013-05-24,81099.29560000003
31_94_2013-05-31,76503.8629
31_94_2013-06-07,73943.31169999992
31_94_2013-06-14,73704.37559999998
31_94_2013-06-21,72155.12720000013
31_94_2013-06-28,71669.06610000008
31_94_2013-07-05,75543.43649999997
31_94_2013-07-12,75526.0529
31_94_2013-07-19,74538.41560000007
31_94_2013-07-26,75129.07280000008
31_95_2012-11-02,98473.16059999999
31_95_2012-11-09,98381.84010000002
31_95_2012-11-16,97591.62280000001
31_95_2012-11-23,96258.55680000003
31_95_2012-11-30,94475.11819999997
31_95_2012-12-07,99569.70279999997
31_95_2012-12-14,103218.7418
31_95_2012-12-21,105712.49129999989
31_95_2012-12-28,90084.8008
31_95_2013-01-04,105736.43999999983
31_95_2013-01-11,105798.13099999996
31_95_2013-01-18,105959.96030000006
31_95_2013-01-25,100857.79359999998
31_95_2013-02-01,108366.69700000001
31_95_2013-02-08,109310.97889999997
31_95_2013-02-15,106298.71750000006
31_95_2013-02-22,105374.3648000001
31_95_2013-03-01,104409.74980000015
31_95_2013-03-08,107669.80340000008
31_95_2013-03-15,110884.17080000004
31_95_2013-03-22,107067.51789999999
31_95_2013-03-29,106708.50270000001
31_95_2013-04-05,111515.98840000013
31_95_2013-04-12,111703.63920000017
31_95_2013-04-19,112563.1839999999
31_95_2013-04-26,106658.79759999982
31_95_2013-05-03,107616.93549999993
31_95_2013-05-10,109447.81089999988
31_95_2013-05-17,112141.71639999979
31_95_2013-05-24,111524.52659999978
31_95_2013-05-31,111593.65009999978
31_95_2013-06-07,115356.84359999992
31_95_2013-06-14,116579.10810000006
31_95_2013-06-21,111837.885
31_95_2013-06-28,113090.00650000008
31_95_2013-07-05,116299.83119999996
31_95_2013-07-12,114671.18500000006
31_95_2013-07-19,111439.37700000008
31_95_2013-07-26,108864.58400000002
31_96_2012-11-02,28520.475200000008
31_96_2012-11-09,28179.21430000001
31_96_2012-11-16,28298.561400000024
31_96_2012-11-23,38279.843400000005
31_96_2012-11-30,26911.16370000003
31_96_2012-12-07,27728.25190000001
31_96_2012-12-14,29882.89350000001
31_96_2012-12-21,30876.44640000002
31_96_2012-12-28,36519.15460000002
31_96_2013-01-04,32687.605699999967
31_96_2013-01-11,28939.353499999957
31_96_2013-01-18,26401.217299999968
31_96_2013-01-25,27055.452600000004
31_96_2013-02-01,31682.93270000002
31_96_2013-02-08,31836.203700000016
